Gene,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000030922,-0.212690996,2.47513052,0.745529126,0.387895438,0.532209577
ENSMUSG00000090110,0.212702217,1.918808138,0.745003511,0.388062774,0.532382963
ENSMUSG00000026131,-0.088848996,6.188946188,0.744771273,0.388136743,0.532428236
ENSMUSG00000098286,-0.3261237,0.417189079,0.744294453,0.388288675,0.532580435
ENSMUSG00000037613,0.104300711,5.039206171,0.743592962,0.38851235,0.532812915
ENSMUSG00000042613,-0.076408617,7.773486597,0.743505766,0.388540165,0.532812915
ENSMUSG00000024474,-0.065981125,6.892419188,0.743123326,0.388662199,0.532924028
ENSMUSG00000038535,0.108228179,4.535035758,0.74273129,0.388787351,0.533039394
ENSMUSG00000029446,-0.143064986,3.367312181,0.741272248,0.389253636,0.53362239
ENSMUSG00000018585,-0.084298577,5.946083692,0.740807495,0.389402331,0.533769929
ENSMUSG00000025739,0.413074947,0.786658295,0.740044109,0.389646749,0.534048634
ENSMUSG00000056579,0.070660885,6.540606768,0.739594084,0.389790938,0.534153556
ENSMUSG00000026856,0.089150316,4.954281591,0.739474879,0.389829145,0.534153556
ENSMUSG00000047583,0.166754442,2.073746554,0.739420409,0.389846605,0.534153556
ENSMUSG00000024953,-0.071777838,7.930291116,0.739070054,0.389958936,0.534200861
ENSMUSG00000035173,0.099875029,5.889233207,0.73905632,0.38996334,0.534200861
ENSMUSG00000062949,0.076296553,6.16692625,0.738185606,0.390242714,0.534475491
ENSMUSG00000097748,-0.10364673,4.199672456,0.738175149,0.390246071,0.534475491
ENSMUSG00000039264,0.297245864,0.482220641,0.736640562,0.390739156,0.535094422
ENSMUSG00000040997,0.08275595,5.537080539,0.736445524,0.390801888,0.535123942
ENSMUSG00000029629,-0.079275539,5.263559875,0.735927294,0.390968643,0.535295879
ENSMUSG00000041471,0.131134672,3.117221592,0.735515288,0.39110129,0.53540636
ENSMUSG00000024902,-0.095518613,4.726846608,0.735420763,0.391131731,0.53540636
ENSMUSG00000048277,0.07071024,7.489505519,0.73520304,0.391201862,0.535445961
ENSMUSG00000003873,-0.075878873,6.3193114,0.734612946,0.391392027,0.53564983
ENSMUSG00000034621,-0.08357296,5.897705612,0.733994656,0.391591422,0.535819697
ENSMUSG00000032038,0.126468876,5.758522543,0.733972386,0.391598606,0.535819697
ENSMUSG00000094786,0.357084681,0.20871367,0.733704889,0.39168492,0.535881378
ENSMUSG00000075502,0.397127125,1.076579452,0.733445115,0.391768767,0.535939673
ENSMUSG00000033499,-0.072290173,8.05206134,0.733117557,0.39187453,0.535985216
ENSMUSG00000036721,-0.153357118,2.637197196,0.73308655,0.391884543,0.535985216
ENSMUSG00000097167,0.204276324,1.882565526,0.732440424,0.392093294,0.536214295
ENSMUSG00000087108,0.251145883,0.961964871,0.731894063,0.392269937,0.536399422
ENSMUSG00000029238,-0.071060808,6.570114392,0.731349288,0.392446181,0.536559138
ENSMUSG00000021023,-0.11780908,3.585474611,0.731277818,0.392469311,0.536559138
ENSMUSG00000043557,-0.261686361,0.951872685,0.730469859,0.392730931,0.536860333
ENSMUSG00000069495,0.11329745,5.282355779,0.730159415,0.392831521,0.536915713
ENSMUSG00000064348,-0.383655507,0.299163037,0.730089834,0.392854071,0.536915713
ENSMUSG00000004707,0.085095152,5.378579156,0.729887019,0.392919812,0.536949094
ENSMUSG00000041697,-0.075667623,7.16146874,0.729568883,0.393022966,0.537033589
ENSMUSG00000049532,0.276617401,0.95183676,0.7289616,0.393219982,0.537244103
ENSMUSG00000025266,0.089620393,5.349415816,0.728839202,0.393259707,0.537244103
ENSMUSG00000026111,0.082008533,5.398869055,0.728278516,0.393441758,0.537436314
ENSMUSG00000046718,-0.131433209,4.747218384,0.727473683,0.393703294,0.537723184
ENSMUSG00000002345,0.112626805,4.074227667,0.727210465,0.393788882,0.537723184
ENSMUSG00000103672,-0.274118212,1.362297901,0.726986562,0.393861708,0.537723184
ENSMUSG00000022197,-0.283387231,0.51028462,0.726901455,0.393889395,0.537723184
ENSMUSG00000005823,0.071249154,6.425817288,0.726897304,0.393890745,0.537723184
ENSMUSG00000036528,-0.098763476,4.079946582,0.726868785,0.393900024,0.537723184
ENSMUSG00000020807,0.17749818,3.764462679,0.726699036,0.393955256,0.537742098
ENSMUSG00000008892,0.079144975,5.701637928,0.726258861,0.394098532,0.537881172
ENSMUSG00000027201,0.109589128,4.610054598,0.725879939,0.394221929,0.53799309
ENSMUSG00000030731,-0.288590361,0.381767526,0.724918952,0.394535128,0.538289389
ENSMUSG00000015659,-0.142309232,3.912524466,0.724852824,0.394556694,0.538289389
ENSMUSG00000026585,0.129842466,5.059944246,0.724832549,0.394563306,0.538289389
ENSMUSG00000032558,-0.170067679,2.954175917,0.724431181,0.394694237,0.538378348
ENSMUSG00000003352,0.366772048,1.32467076,0.724378688,0.394711365,0.538378348
ENSMUSG00000097177,-0.22707778,1.693646274,0.723993191,0.394837186,0.538460175
ENSMUSG00000025533,-0.089642739,5.127192963,0.723894754,0.394869323,0.538460175
ENSMUSG00000057101,0.083859175,4.978651156,0.723814111,0.394895654,0.538460175
ENSMUSG00000097820,0.25551353,1.309002745,0.722595028,0.39529401,0.53891915
ENSMUSG00000084881,0.337806259,0.232834944,0.722468886,0.395335262,0.53891915
ENSMUSG00000027939,-0.374577569,0.791081942,0.722372826,0.395366681,0.53891915
ENSMUSG00000005533,-0.243122322,1.541583536,0.722276682,0.39539813,0.53891915
ENSMUSG00000022559,0.090498254,4.908862336,0.721988919,0.395492282,0.538990949
ENSMUSG00000006641,-0.093424173,4.72652746,0.721673815,0.395595416,0.539074974
ENSMUSG00000000253,0.111806192,6.214789232,0.720876166,0.395856661,0.539374415
ENSMUSG00000040669,0.126812964,4.093938131,0.720729949,0.395904577,0.539383152
ENSMUSG00000087549,-0.310528345,1.27123077,0.720600079,0.395947143,0.539384598
ENSMUSG00000022913,-0.158987884,3.582791912,0.719691994,0.396244959,0.539733727
ENSMUSG00000029377,-0.251753811,0.873755097,0.719345373,0.396358723,0.53981194
ENSMUSG00000015023,0.078181062,5.290768221,0.71926395,0.396385453,0.53981194
ENSMUSG00000030067,0.208677733,5.539067426,0.718772028,0.396547002,0.539965928
ENSMUSG00000027835,-0.086132041,5.981111789,0.71866664,0.396581624,0.539965928
ENSMUSG00000021339,-0.111533527,4.461043716,0.718378726,0.396676232,0.540038164
ENSMUSG00000033953,-0.06959585,7.630360832,0.717679017,0.39690629,0.540262765
ENSMUSG00000032554,-0.075343753,8.099516826,0.717624108,0.396924352,0.540262765
ENSMUSG00000103591,-0.321003549,0.290605361,0.716998881,0.397130098,0.540459177
ENSMUSG00000097518,0.144339468,3.6569106,0.716932881,0.397151826,0.540459177
ENSMUSG00000037722,0.127672618,3.317494762,0.716144359,0.397411549,0.540755993
ENSMUSG00000032598,0.102123103,4.899327264,0.715866608,0.397503093,0.540823931
ENSMUSG00000025613,-0.066896035,7.872358009,0.715526031,0.397615385,0.540920082
ENSMUSG00000078870,0.350889743,0.36778941,0.714132253,0.398075408,0.541479703
ENSMUSG00000026019,-0.13726231,4.882890471,0.714027306,0.398110077,0.541479703
ENSMUSG00000097077,-0.279442993,1.138045035,0.713752295,0.398200948,0.541546622
ENSMUSG00000051246,-0.321080468,0.768038128,0.713198103,0.398384159,0.541739095
ENSMUSG00000033985,0.116663345,4.547500563,0.712887084,0.398487033,0.541781839
ENSMUSG00000022602,0.424002704,0.464177446,0.712851006,0.398498969,0.541781839
ENSMUSG00000097432,-0.181091637,4.445723914,0.712303574,0.39868014,0.541971454
ENSMUSG00000035561,-0.151039339,3.157764725,0.71193432,0.398802411,0.542080968
ENSMUSG00000024357,-0.091057986,4.639397704,0.711559197,0.398926682,0.542193177
ENSMUSG00000039725,-0.160941592,3.05653006,0.71120002,0.399045722,0.542298254
ENSMUSG00000026575,0.153283663,3.304755263,0.710884038,0.399150489,0.542371131
ENSMUSG00000020783,-0.089190216,5.063534011,0.710786564,0.399182815,0.542371131
ENSMUSG00000048668,0.109232244,4.095570028,0.71036426,0.399322913,0.542504765
ENSMUSG00000041837,0.109761336,4.078283587,0.710066802,0.399421636,0.542582166
ENSMUSG00000035325,-0.065577066,7.384023222,0.709198476,0.399710027,0.542917173
ENSMUSG00000052934,0.109236671,3.970197689,0.708211423,0.400038216,0.543306161
ENSMUSG00000089902,-0.182707632,2.528620077,0.7076987,0.400208848,0.543481106
ENSMUSG00000046794,0.098384197,4.806215685,0.706894638,0.400476648,0.543738023
ENSMUSG00000038965,-0.061541522,7.296151996,0.706879435,0.400481714,0.543738023
ENSMUSG00000002416,-0.106810142,4.665099125,0.706210663,0.400704657,0.543983885
ENSMUSG00000090124,0.073545922,5.655276559,0.704855498,0.40115697,0.544531564
ENSMUSG00000020264,0.725600898,0.027343998,0.704750986,0.401191884,0.544531564
ENSMUSG00000032724,-0.368730277,1.702487495,0.702979844,0.401784231,0.5452786
ENSMUSG00000036046,-0.062108098,7.807095884,0.702546867,0.401929231,0.545372258
ENSMUSG00000022799,-0.063706818,8.338074659,0.702523162,0.401937172,0.545372258
ENSMUSG00000008690,-0.074014848,6.980650524,0.702041076,0.402098712,0.545534488
ENSMUSG00000034518,0.104934931,4.749131003,0.700912396,0.402477286,0.545991107
ENSMUSG00000073489,-0.143971791,4.454882378,0.700439912,0.402635917,0.546149293
ENSMUSG00000102712,0.401206681,0.174948665,0.699861526,0.402830227,0.546355838
ENSMUSG00000021963,-0.069005419,5.659210951,0.699620888,0.402911111,0.546408514
ENSMUSG00000047037,0.111136585,3.496876289,0.699358828,0.402999221,0.546470981
ENSMUSG00000079484,-0.303555804,0.32655331,0.699194418,0.403054514,0.546488937
ENSMUSG00000026867,0.060661212,7.587877383,0.699000814,0.403119639,0.546499788
ENSMUSG00000041343,0.18393532,2.303169747,0.698920619,0.40314662,0.546499788
ENSMUSG00000020519,0.117725837,4.144097541,0.698633532,0.403243229,0.546517753
ENSMUSG00000042063,0.123802798,4.169491396,0.698631307,0.403243978,0.546517753
ENSMUSG00000023353,0.07962096,6.128594037,0.698453983,0.403303666,0.546541653
ENSMUSG00000029267,-0.108675462,5.133759154,0.697892697,0.403492686,0.546708172
ENSMUSG00000059689,-0.120664939,3.483024722,0.697839286,0.403510679,0.546708172
ENSMUSG00000045140,0.166682122,2.885156896,0.697208826,0.403723161,0.546939039
ENSMUSG00000032939,0.081090941,5.557201348,0.696719685,0.403888128,0.547105494
ENSMUSG00000103621,-0.276138088,1.056198276,0.695780907,0.404205013,0.547477681
ENSMUSG00000031848,0.079461733,5.77226473,0.6955082,0.404297133,0.547545387
ENSMUSG00000073125,0.798214076,1.010935681,0.695081379,0.404441374,0.547616166
ENSMUSG00000039901,0.09951177,3.863905628,0.694999107,0.404469186,0.547616166
ENSMUSG00000043953,-0.414501906,4.843843286,0.694979526,0.404475806,0.547616166
ENSMUSG00000034757,0.078626146,5.466223473,0.69454717,0.404622013,0.547757049
ENSMUSG00000025237,0.094040365,4.102129764,0.694129193,0.40476343,0.547813032
ENSMUSG00000026584,-0.088980048,5.641815892,0.694092441,0.404775868,0.547813032
ENSMUSG00000086607,-0.278152374,1.067138982,0.694051208,0.404789824,0.547813032
ENSMUSG00000058600,0.073077009,7.857695405,0.693412037,0.40500624,0.548048843
ENSMUSG00000029625,-0.089730442,5.079466742,0.692692821,0.40524996,0.548321549
ENSMUSG00000057335,0.080932944,7.127652606,0.691771099,0.405562617,0.548687463
ENSMUSG00000038495,0.081299688,4.712679532,0.691207532,0.405753958,0.548889189
ENSMUSG00000077450,-0.064627862,7.56182014,0.690812176,0.405888267,0.54901373
ENSMUSG00000040139,-0.120646938,3.867277116,0.69066664,0.405937724,0.549023485
ENSMUSG00000000001,-0.061863112,7.820180469,0.690517033,0.405988574,0.549035121
ENSMUSG00000025226,0.162422926,2.760907123,0.68990912,0.406195294,0.549257522
ENSMUSG00000020024,-0.085433542,5.168040462,0.689694851,0.406268192,0.549298942
ENSMUSG00000074030,0.137071696,5.269428473,0.689081222,0.406477067,0.549478305
ENSMUSG00000079427,-0.133449066,3.551784356,0.689056713,0.406485413,0.549478305
ENSMUSG00000038774,-0.083715309,5.676540836,0.688581055,0.406647436,0.549640154
ENSMUSG00000029763,-0.064154045,6.348908593,0.687665159,0.406959684,0.549934905
ENSMUSG00000011958,0.064878515,7.381190458,0.687594624,0.406983745,0.549934905
ENSMUSG00000090173,-0.2584556,0.607264485,0.6875691,0.406992453,0.549934905
ENSMUSG00000028064,0.08348018,7.475905025,0.686981422,0.407193013,0.550148705
ENSMUSG00000038886,-0.145654208,7.81009787,0.686693437,0.407291348,0.550224361
ENSMUSG00000027546,-0.419231013,0.603053202,0.685910876,0.407558736,0.550474743
ENSMUSG00000039959,-0.093888734,9.018144948,0.685903076,0.407561402,0.550474743
ENSMUSG00000022661,0.132297186,4.205891103,0.684688608,0.407976879,0.550978647
ENSMUSG00000006611,0.09230877,4.566399288,0.684282254,0.408116034,0.551059813
ENSMUSG00000032579,0.16855187,2.566998825,0.684218193,0.408137978,0.551059813
ENSMUSG00000033712,-0.083315739,5.645027201,0.68414169,0.408164186,0.551059813
ENSMUSG00000037224,0.228484355,2.597233683,0.682902464,0.408589059,0.551527456
ENSMUSG00000028456,-0.133311762,2.764121844,0.682846637,0.408608215,0.551527456
ENSMUSG00000025204,-0.077283471,5.817144016,0.682721538,0.408651145,0.551527456
ENSMUSG00000104149,0.15634134,2.179290084,0.68263654,0.408680317,0.551527456
ENSMUSG00000018599,-0.138566106,3.703355669,0.682080631,0.408871186,0.551727747
ENSMUSG00000024875,-0.094366773,4.756041412,0.681679571,0.409008969,0.551856371
ENSMUSG00000026000,0.104770026,4.176392526,0.681173089,0.409183068,0.552033961
ENSMUSG00000033208,0.471566587,0.053657862,0.680674401,0.409354593,0.552208044
ENSMUSG00000027889,-0.073478325,6.013862049,0.679410877,0.40978966,0.552737564
ENSMUSG00000063281,0.108238822,4.121612549,0.678073091,0.410251039,0.553220141
ENSMUSG00000036560,-0.264082407,1.453878102,0.677928657,0.410300897,0.553220141
ENSMUSG00000090062,0.109116473,4.49541404,0.677881526,0.410317169,0.553220141
ENSMUSG00000085604,-0.209671438,1.720659768,0.677721452,0.41037244,0.553220141
ENSMUSG00000002661,0.208353141,2.230330598,0.677650869,0.410396814,0.553220141
ENSMUSG00000074203,0.157957988,3.011335529,0.677633406,0.410402845,0.553220141
ENSMUSG00000031299,-0.063281294,6.654778758,0.677302596,0.410517116,0.553316785
ENSMUSG00000034345,-0.081395133,4.99130936,0.677165801,0.410564382,0.553323106
ENSMUSG00000085884,-0.279431758,0.49431043,0.67627801,0.410871332,0.553679369
ENSMUSG00000066838,0.149330828,2.603984391,0.675698266,0.411071958,0.553892293
ENSMUSG00000031832,-0.134201266,4.247829365,0.675414814,0.411170102,0.553918863
ENSMUSG00000001666,-0.138176252,3.160118374,0.675376752,0.411183284,0.553918863
ENSMUSG00000097211,0.202975462,2.12513154,0.675266123,0.411221599,0.553918863
ENSMUSG00000029422,0.078184232,6.188948546,0.675149013,0.411262166,0.553918863
ENSMUSG00000051515,-0.422440052,0.362466818,0.674632508,0.411441151,0.554102508
ENSMUSG00000015340,-0.087507286,10.48695369,0.673908667,0.411692178,0.554383126
ENSMUSG00000022095,0.078570567,5.360009516,0.672741968,0.412097263,0.554871117
ENSMUSG00000003849,-0.387794439,0.636695187,0.671931697,0.412378939,0.555192862
ENSMUSG00000044573,-0.079594837,5.407626982,0.671239099,0.412619934,0.555459775
ENSMUSG00000020100,0.093868875,5.272964435,0.671004087,0.412701755,0.555512378
ENSMUSG00000096727,0.082544919,5.020533808,0.670563087,0.412855358,0.555533665
ENSMUSG00000097277,0.297899487,1.032619879,0.67048705,0.412881851,0.555533665
ENSMUSG00000027257,-0.193732407,1.842138281,0.670475003,0.412886048,0.555533665
ENSMUSG00000029610,-0.120364952,4.456116967,0.670467807,0.412888556,0.555533665
ENSMUSG00000044948,-0.195829912,4.861915054,0.670139828,0.413002861,0.555629936
ENSMUSG00000032058,0.073598453,7.366547951,0.669467001,0.413237496,0.555849055
ENSMUSG00000026610,0.289924554,0.688385217,0.669427508,0.413251275,0.555849055
ENSMUSG00000021457,-0.059734888,9.373236785,0.66883974,0.413456419,0.556067435
ENSMUSG00000040061,0.069223226,8.242699613,0.66783388,0.413807836,0.556482475
ENSMUSG00000019804,0.06584277,7.644215306,0.667623149,0.413881515,0.556523969
ENSMUSG00000029551,0.170621125,3.09881172,0.665854445,0.414500681,0.557298867
ENSMUSG00000034801,-0.113472193,5.778894698,0.665610369,0.414586231,0.557354239
ENSMUSG00000055116,0.105153955,4.354614264,0.665492262,0.414627638,0.557354239
ENSMUSG00000005069,-0.075071973,5.529845667,0.664431845,0.414999682,0.557796655
ENSMUSG00000071648,-0.198720807,1.943355313,0.664113107,0.415111606,0.557889394
ENSMUSG00000029472,0.065141365,7.41251114,0.663168219,0.415443666,0.558277932
ENSMUSG00000090235,0.168120098,2.201586053,0.662694051,0.41561045,0.558444314
ENSMUSG00000097090,0.188699169,2.254314673,0.662228823,0.415774186,0.558541975
ENSMUSG00000053714,-0.295227197,1.160623714,0.662212282,0.415780009,0.558541975
ENSMUSG00000022999,-0.129868628,4.362396485,0.662121232,0.415812066,0.558541975
ENSMUSG00000022561,0.087282546,6.109545893,0.660745577,0.41629685,0.559135372
ENSMUSG00000097019,-0.319457353,0.690329546,0.660359709,0.416432981,0.559260414
ENSMUSG00000089998,0.104750667,4.065398895,0.660150251,0.416506904,0.559301893
ENSMUSG00000026810,0.091790536,4.813018842,0.659438269,0.416758325,0.559557227
ENSMUSG00000024414,0.107627085,4.106917355,0.659367974,0.416783161,0.559557227
ENSMUSG00000037349,0.155078137,3.347434717,0.658841424,0.416969262,0.559749254
ENSMUSG00000015804,0.074010117,5.876777499,0.658602681,0.417053683,0.559788026
ENSMUSG00000026727,0.068477646,6.746504631,0.658469132,0.417100918,0.559788026
ENSMUSG00000027896,-0.292936705,0.733630283,0.658394366,0.417127365,0.559788026
ENSMUSG00000028165,-0.074122928,6.369284974,0.657754912,0.417353664,0.56003389
ENSMUSG00000092118,-0.211415799,1.595197032,0.656387718,0.417838119,0.560626078
ENSMUSG00000099034,-0.23596756,1.333250684,0.655224759,0.418250862,0.561121937
ENSMUSG00000022812,-0.075713079,7.282421043,0.65507844,0.418302835,0.561133737
ENSMUSG00000043923,0.1228868,3.226554676,0.654806641,0.418399404,0.561205352
ENSMUSG00000037519,-0.069106299,6.205701434,0.654341654,0.418564689,0.561369112
ENSMUSG00000025612,-0.072739659,7.620497478,0.653914739,0.418716526,0.561514804
ENSMUSG00000026029,0.069509577,7.275826857,0.652814363,0.419108265,0.561982151
ENSMUSG00000028044,0.111566134,5.033384923,0.652253612,0.419308105,0.562192111
ENSMUSG00000028927,0.321934308,0.423066727,0.651864077,0.419447011,0.562315462
ENSMUSG00000005103,-0.057446965,9.043735653,0.651752972,0.419486643,0.562315462
ENSMUSG00000026427,0.076191547,5.807787142,0.651447137,0.419595765,0.56240373
ENSMUSG00000020589,-0.120845724,3.635976807,0.650637905,0.419884704,0.562679515
ENSMUSG00000055200,0.233606849,3.212647248,0.650628358,0.419888115,0.562679515
ENSMUSG00000026627,0.118541522,4.448338244,0.649874217,0.420157654,0.562982665
ENSMUSG00000052151,-0.149132989,2.991941526,0.648925604,0.420497066,0.563371129
ENSMUSG00000084846,-0.122705464,2.9342391,0.648821705,0.420534266,0.563371129
ENSMUSG00000058558,0.061846483,8.41456474,0.648300763,0.420720857,0.563539013
ENSMUSG00000002279,0.092892054,4.200518001,0.648229727,0.42074631,0.563539013
ENSMUSG00000097000,-0.333342372,0.116115493,0.647710423,0.420932454,0.563673653
ENSMUSG00000025409,-0.077780371,6.807465805,0.647707285,0.42093358,0.563673653
ENSMUSG00000058756,-0.13911039,4.745633431,0.647352117,0.421060961,0.563786137
ENSMUSG00000041773,-0.135542683,5.80410897,0.647125235,0.421142362,0.563837039
ENSMUSG00000087141,0.224232786,2.247176607,0.646733787,0.421282862,0.563931935
ENSMUSG00000038085,0.101191754,5.256113449,0.646685975,0.421300028,0.563931935
ENSMUSG00000034343,-0.08189715,5.478913912,0.645962996,0.421559722,0.564221437
ENSMUSG00000033088,0.082834897,5.763577585,0.645816404,0.421612408,0.564233843
ENSMUSG00000016481,0.060311715,6.330822621,0.64556916,0.421701289,0.564294682
ENSMUSG00000036764,-0.192185461,2.490877788,0.644881988,0.421948468,0.564563054
